Internal ID,Date Created in NetSuite,Type,Item name/SKU#,Description,Inactive,Base Price,Product Category,Class (no hierarchy),Shelf Life (Months),Weight,Length,Width,Height,Available,Total Quantity On Hand,Storage Temperature,Shipping Temperature,Safety Stock Level,Quantity Pricing Schedule,Primary Stock Unit,Primary Sale Unit,Special Work Order Item,OEM Item
15334,11/16/2021 11:49,Non-inventory Item,66000006,,No,,Chemicals,Labels,,,,,,,,Room Temperature,Room Temperature,,,,,,
14472,7/7/2021 11:07,Assembly,6933,Dynarex Blood Collection Tube Holder (Without Needle),Yes,55,Columns,Blood,,,,,,,,Room Temperature,,0,,Each,Each,No,No
14473,7/7/2021 11:08,Assembly,6933-50,Dynarex Blood Collection Tube Holder (Without Needle) (50 pack),Yes,55,Columns,Blood,,,,,,,,Room Temperature,,0,,Each,Each,No,No
20397,2/27/2024 17:25,Non-inventory Item,71142242,,No,,,,,,,,,,,,Room Temperature,,,,,,
3989,6/22/2020 13:07,Non-inventory Item,725771,,Yes,,Chemicals,Manufacturing,,,,,,,,,Room Temperature,,,,,,
3990,6/22/2020 13:07,Non-inventory Item,727073,,No,,,,,,,,,,,,Room Temperature,,,,,,
3991,6/22/2020 13:07,Non-inventory Item,727076,,No,,,,,,,,,,,,Room Temperature,,,,,,
3992,6/22/2020 13:07,Non-inventory Item,763412,,Yes,,Chemicals,Manufacturing,,,,,,,,,Room Temperature,,,,,,
14245,5/18/2021 18:11,Non-inventory Item,77200-02,,No,,,,,,,,,,,,Room Temperature,,,,,,
14244,5/18/2021 18:08,Non-inventory Item,77202-60,,No,,,,,,,,,,,,Room Temperature,,,,,,
6276,6/26/2020 15:06,Non-inventory Item,7744,"0.025'' thick, tolerance on thickness .020''-.028'',  7-12 MICRON, 36'' X 44'' sheet",No,132.5,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,Sheet (36 x 44 in),,
3993,6/22/2020 13:07,Non-inventory Item,77600-03,,No,,,,,,,,,,,,Room Temperature,,,,,,
15315,11/5/2021 16:14,Non-inventory Item,813CA,,No,,,,,,,,,,,,Room Temperature,,,,,,
18417,11/11/2022 16:28,Non-inventory Item,84-103-048,,No,,,,,,,,,,,,Room Temperature,,,,,,
18418,11/11/2022 16:29,Non-inventory Item,84-104-048,,No,,,,,,,,,,,,Room Temperature,,,,,,
20158,12/5/2023 8:31,Assembly,85121-106,HeLa Cells (10^6 cells) ,No,0,Chemicals,,,,,,,,,-80C,Dry Ice,,Fixed Pricing,Each,Each,No,No
14895,9/30/2021 15:31,Non-inventory Item,8763T32,,No,,,,,,,,,,,Room Temperature,Room Temperature,,,,,,
8309,7/7/2020 14:53,Assembly,901000,Bladder Care - Pangea Urine Collection Kit,No,10,Kits,Urine,24,,,,,150,150,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8310,7/7/2020 14:53,Assembly,901001-35,Urine Preservation Reagent (35 ml),No,35,Components,Urine,,,,,,,,Room Temperature,Room Temperature,0,,Each,Each,No,Yes
20337,2/19/2024 10:58,Assembly,901001-8,Urine Preservation Reagent (8 ml),No,8.2,Components,Urine,24,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,No
20339,2/19/2024 11:01,Assembly,902000,Urine CARE DNA Extraction Kit (100 preps),No,0,Kits,,24,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,Yes,Yes
20340,2/19/2024 11:05,Assembly,902001,Urine Pellet Lysis Buffer (50 ml),No,0,Components,Quick-DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20341,2/19/2024 11:05,Assembly,902002,Proteinase K (60 mg),No,0,Components,Enzymes,,,,,,,,-20C,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20342,2/19/2024 11:06,Assembly,902003,Proteinase K Storage Buffer (10 ml),No,0,Components,Enzymes,,,,,,,,-20C,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20343,2/19/2024 11:07,Assembly,902004,MagBinding Beads (4 ml),No,0,Components,Magbeads,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20344,2/19/2024 11:07,Assembly,902005,MagBinding Buffer (150 ml),No,0,Components,Quick-DNA Plus,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20345,2/19/2024 11:08,Assembly,902006,Urine DNA Wash 1 (100 ml),No,0,Components,Quick-DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20346,2/19/2024 11:08,Assembly,902007,Urine DNA Wash 2 (200 ml),No,0,Components,Quick-DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20347,2/19/2024 11:09,Assembly,902008,Urine DNA Elution Buffer (10 ml),No,0,Components,DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20351,2/19/2024 11:19,Assembly,903000,Urine CARE DNA Concentrator (100 preps),No,0,Kits,DCC,24,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,Yes
20352,2/19/2024 11:21,Assembly,903001,DNA MagBinding Beads (2 ml),No,0,Components,Magbeads,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20353,2/19/2024 11:21,Assembly,903002,DNA MagBinding Buffer (50 ml),No,0,Components,Clean & Concentrator,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20354,2/19/2024 11:22,Assembly,903003,DNA Wash Buffer (Concentrate) (24 ml),No,0,Components,Clean & Concentrator,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20355,2/19/2024 11:22,Assembly,903004,DNA Elution Buffer (10 ml),No,0,Components,DNA,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
20358,2/19/2024 11:27,Assembly,904000,Bladder CARE™ Kit (FDA) (100 Rxns.),No,0,Kits,Assays,24,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20359,2/19/2024 11:29,Assembly,904001,Bladder CARE™ Reaction Mix (1.5 ml),No,0,Components,Assays,,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20360,2/19/2024 11:29,Assembly,904002,CARE™ Negative Control (200 µl),No,0,Components,Assays,,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20361,2/19/2024 11:30,Assembly,904003,CARE™ Positive Control (200 µl),No,0,Components,Assays,,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20362,2/19/2024 11:30,Assembly,904004,CARE™ Dilution Buffer (1 ml),No,0,Components,Assays,,,,,,,,-80C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20561,4/30/2024 10:46,Assembly,905000,Bladder CARE™ Calibration Standard Kit,No,0,Kits,Assays,12,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,Yes
20562,4/30/2024 10:47,Assembly,905001,CARE™ Calibration Standard 1,No,0,Components,Assays,,,,,,1,21,-80C,,,Standard Component Quantity Discounts,Each,Each,No,Yes
20563,4/30/2024 10:47,Assembly,905002,CARE™ Calibration Standard 2,No,0,Components,Assays,,,,,,1,21,-80C,,,Standard Component Quantity Discounts,Each,Each,No,Yes
20564,4/30/2024 10:59,Assembly,905003,CARE™ Calibration Standard 3,No,0,Components,Assays,,,,,,1,21,-80C,,,Standard Component Quantity Discounts,Each,Each,No,Yes
20565,4/30/2024 11:00,Assembly,905004,CARE™ Calibration Standard 4,No,0,Kits,Assays,,,,,,1,21,-80C,,,Standard Component Quantity Discounts,Each,Each,No,Yes
18091,8/23/2022 11:23,Assembly,95600764,"Skin Collection Device  
",No,,Components,Sample Collection,,,,,,6392,6392,Room Temperature,Room Temperature,250,,Each,Each,No,No
3994,6/22/2020 13:07,Non-inventory Item,96410-25,,No,,,,,,,,,,,,Room Temperature,,,,,,
6277,6/26/2020 15:06,Non-inventory Item,9720 INACTIVE,Fusible Fleece: 60” x 125 yards per roll,Yes,0,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,Square Meter (60 in W),,
17192,7/18/2022 9:46,Assembly,A1001-25,Ampicillin Sodium (100 mg/ml)  (5 x 5 ml),No,86.1,Components,Antibiotics,,,,,,1,5,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12918,1/15/2021 17:48,Item Group,A1001-25-INACTIVE,Ampicillin Sodium (100 mg/ml)  (25 ml),Yes,,Components,Antibiotics,,,,,,,,,Blue Ice,,,,,,No
6692,7/7/2020 14:13,Assembly,A1001-5,Ampicillin Sodium (100 mg/ml) (5 ml),No,27.2,Components,Antibiotics,,,,,,408,416,-20C,Blue Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
17193,7/18/2022 9:46,Assembly,A1002-25,Chloramphenicol  (10 mg/ml in Ethanol) (5 x 5 ml),No,86.1,Components,Antibiotics,,,,,,,,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12919,1/15/2021 17:48,Item Group,A1002-25-INACTIVE,Chloramphenicol  (10 mg/ml in Ethanol) (25 ml),Yes,,Components,Antibiotics,,,,,,,,,Blue Ice,,,,,,No
6693,7/7/2020 14:13,Assembly,A1002-5,Chloramphenicol (10 mg/ml in Ethanol) (5 ml),No,27.2,Components,Antibiotics,,,,,,140,140,-20C,Blue Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
17194,7/18/2022 9:46,Assembly,A1003-25,Kanamycin Sulfate (35 mg/ml) (5 x 5 ml),No,86.1,Components,Antibiotics,,,,,,,,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12920,1/15/2021 17:48,Item Group,A1003-25-INACTIVE,Kanamycin Sulfate (35 mg/ml) (25 ml),Yes,,Components,Antibiotics,,,,,,,,,Blue Ice,,,,,,No
6694,7/7/2020 14:13,Assembly,A1003-5,Kanamycin Sulfate (35 mg/ml) (5 ml),No,27.2,Components,Antibiotics,,,,,,105,105,-20C,Blue Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
17195,7/18/2022 9:46,Assembly,A1004-25,Tetracycline Hydrochloride  (10 mg/ml in Ethanol) (5 x 5 ml),No,86.1,Components,Antibiotics,,,,,,,,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12921,1/15/2021 17:48,Item Group,A1004-25-INACTIVE,Tetracycline Hydrochloride  (10 mg/ml in Ethanol) (25 ml),Yes,,Components,Antibiotics,,,,,,,,,Blue Ice,,,,,,No
6695,7/7/2020 14:13,Assembly,A1004-5,Tetracycline Hydrochloride (10 mg/ml in Ethanol) (5 ml),No,27.2,Components,Antibiotics,,,,,,116,116,-20C,Blue Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
6696,7/7/2020 14:13,Assembly,A2001-1,1.5M L-Arabinose (500X Concentrated) (1 Tube),No,12.5,Components,Competent Cells,,,,,,178,178,-20C,Blue Ice,25,Standard Component Quantity Discounts,Each,Each,No,No
17196,7/18/2022 9:46,Assembly,A2001-10,1.5M L-Arabinose (500X Concentrated) (10 Tubes),No,71.4,Components,Competent Cells,,,,,,,,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12922,1/15/2021 17:48,Item Group,A2001-10-INACTIVE,1.5M L-Arabinose (500X Concentrated) (10 Tubes),Yes,,Components,Yeast,,,,,,,,,Blue Ice,,,,,,No
6697,7/7/2020 14:13,Assembly,A3001-15,Anti-5-Methylcytosine (Clone 10G4) (1 µg/µl) (15 µl),Yes,53,Components,Antibody Methods,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
6698,7/7/2020 14:13,Assembly,A3001-200,Anti-5-Methylcytosine (Clone 10G4) (1 µg/µl) (200 µl),Yes,517,Components,Antibody Methods,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
6699,7/7/2020 14:13,Assembly,A3001-50,Anti-5-Methylcytosine (Clone 10G4) (1 µg/µl) (50 µl),Yes,179,Components,Antibody Methods,,,,,,,,-20C,Dry Ice,,Standard Component Quantity Discounts,Each,Each,No,No
6700,7/7/2020 14:13,Assembly,A3002-15,Anti-5-Methylcytosine (Clone 7D21) (0.5 µg/µl) (15 µl),No,54.6,Components,Antibody Methods,,,,,,17,18,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
6701,7/7/2020 14:13,Assembly,A3002-200,Anti-5-Methylcytosine (Clone 7D21) (0.5 µg/µl) (200 µl),No,532.5,Components,Antibody Methods,,,,,,16,16,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
6702,7/7/2020 14:13,Assembly,A3002-30,Anti-5-Methylcytosine (Clone 7D21) (0.5 µg/µl) (30 µl),No,90.6,Components,Antibody Methods,,,,,,19,19,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
6703,7/7/2020 14:13,Assembly,A3002-50,Anti-5-Methylcytosine (Clone 7D21) (0.5 µg/µl) (50 µl),No,184.4,Components,Antibody Methods,,,,,,24,24,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
14278,6/2/2021 8:54,Assembly,A3589-001,"Resuspension Buffer, 210 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
12637,1/15/2021 14:30,Assembly,A3589-002,"Resuspension Buffer, 410 ml",No,112,Components,ZymoPURE,,,,,,,,Room Temperature,,,,Each,Each,No,Yes
15297,11/4/2021 10:14,Assembly,A3589-003,"Resuspension Buffer, 150 ml",No,112,Components,ZymoPURE,,,,,,,,Room Temperature,,,,Each,Each,No,Yes
15171,10/25/2021 15:33,Assembly,A3589-004,"Lysis Buffer, 210 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15298,11/4/2021 10:16,Assembly,A3589-005,"Lysis Buffer, 410 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15299,11/4/2021 10:17,Assembly,A3589-006,"Lysis Buffer, 150 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15172,10/25/2021 15:37,Assembly,A3589-007,"Precipitation Buffer, 210 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15300,11/4/2021 10:18,Assembly,A3589-008,"Precipitation Buffer, 410 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15301,11/4/2021 10:19,Assembly,A3589-009,"Precipitation Buffer, 150 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15302,11/4/2021 10:20,Assembly,A3589-010,"Binding Buffer, 410 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15173,10/25/2021 15:37,Assembly,A3589-011,"Binding Buffer, 210 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15303,11/4/2021 10:21,Assembly,A3589-012,"Binding Buffer, 150 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15174,10/25/2021 15:38,Assembly,A3589-013,"Wash 1, 20 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15304,11/4/2021 10:21,Assembly,A3589-014,"Wash 1, 55 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15175,10/25/2021 15:39,Assembly,A3589-015,"Wash 2, 10 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15305,11/4/2021 10:24,Assembly,A3589-016,"Wash 2, 23 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15176,10/25/2021 15:39,Assembly,A3589-017,"Elution Buffer, 6 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15306,11/4/2021 10:29,Assembly,A3589-018,"Elution Buffer, 12 ml",No,0,Components,ZymoPURE,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15180,10/25/2021 16:08,Assembly,A3589-019,Collection Tubes,No,0,Columns,Tubes,,,,,,,,Room Temperature,Room Temperature,,,25 Pack,25 Pack,No,Yes
15307,11/4/2021 11:43,Assembly,A3589-020,Collection Tubes,No,0,Columns,Tubes,,,,,,,,Room Temperature,Room Temperature,,,50 Pack,50 Pack,No,Yes
15312,11/4/2021 14:24,Assembly,A3589-021,Collection Tubes (10 Pack),No,0,Columns,Tubes,,,,,,,,Room Temperature,Room Temperature,,,10 Pack,10 Pack,No,Yes
15309,11/4/2021 13:13,Assembly,A3589-022,Collection Tubes (20 Pack),No,0,Columns,Tubes,,,,,,,,Room Temperature,Room Temperature,,,20 Pack,20 Pack,No,Yes
15177,10/25/2021 15:58,Assembly,A3589-023,"Midiprep Column Assemblies, (5 pack)",No,0,Columns,Assemblies,,,,,,,,Room Temperature,Room Temperature,,,5 Pack,5 Pack,No,Yes
15308,11/4/2021 13:09,Assembly,A3589-024,Maxiprep Column Assemblies (5 pack),No,0,Columns,Assemblies,,,,,,,,Room Temperature,Room Temperature,,,5 Pack,5 Pack,No,Yes
15178,10/25/2021 16:00,Assembly,A3589-025,Syringe Filter (5 pack),No,0,Columns,Filters,,,,,,,,Room Temperature,Room Temperature,,,5 Pack,5 Pack,No,Yes
15179,10/25/2021 16:05,Assembly,A3589-026,Syringe Plungers (5 Pack),No,0,Columns,Filters,,,,,,,,Room Temperature,Room Temperature,,,5 Pack,5 Pack,No,Yes
18216,9/7/2022 14:48,Assembly,A3589-027,Black Neoprene Rubber Stopper,Yes,0.18,Columns,Plasmid,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
6704,7/7/2020 14:14,Assembly,A35892,PureLink Fast Low-Endotoxin Midi Plasmid Purification Kit (25 Preps.),No,162.41,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6705,7/7/2020 14:14,Assembly,A35893,PureLink Fast Low-Endotoxin Midi Plasmid Purification Kit (50 Preps.),No,149.88,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6706,7/7/2020 14:14,Assembly,A35894,PureLink Fast Low-Endotoxin Midi Plasmid Purification Kit (50 Preps.),No,149.88,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6707,7/7/2020 14:14,Assembly,A35895,PureLink Fast Low-Endotoxin Maxi Plasmid Purification Kit (10 Preps.),No,131.89,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6708,7/7/2020 14:14,Assembly,A35896,PureLink Fast Low-Endotoxin Maxi Plasmid Purification Kit (20 Preps.),No,126.44,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6709,7/7/2020 14:14,Assembly,A35897,PureLink Fast Low-Endotoxin Maxi Plasmid Purification Kit (20 Preps.),No,126.44,Kits,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
9472,7/7/2020 15:18,Assembly,A35898,"One-Way Luer-Lock Clear Stopcock, 20 Pack (Red)",No,17.45,Bottles/Tubes,Plastics,,,,,,,,Room Temperature,Room Temperature,,,20 Pack,20 Pack,No,Yes
9473,7/7/2020 15:18,Assembly,A35899,Thermo Vacuum Manifold,No,120.99,Columns,Plasmid,,,,,,1,1,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
20479,4/10/2024 12:26,Assembly,A35899-A,Thermo Vacuum Manifold (Unlabeled),No,0,Columns,Plasmid,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
6710,7/7/2020 14:14,Assembly,A4001-200,Anti-5-Hydroxymethylcytosine Polyclonal Antibody (1 µg/µl) (200 µg),No,553.1,Components,Antibody Methods,,,,,,25,25,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
6711,7/7/2020 14:14,Assembly,A4001-25,Anti-5-Hydroxymethylcytosine Polyclonal Antibody (1 µg/µl) (25 µg),No,99.9,Components,Antibody Methods,,,,,,37,37,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
6712,7/7/2020 14:14,Assembly,A4001-50,Anti-5-Hydroxymethylcytosine Polyclonal Antibody (1 µg/µl) (50 µg),No,172,Components,Antibody Methods,,,,,,211,221,-20C,Dry Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
13770,2/15/2021 14:56,Non-inventory Item,AM 5.5SP-Q-INACTIVE,,Yes,,Chemicals,Manufacturing,,,,,,,,,Room Temperature,,,,,,
12482,8/17/2020 16:19,Non-inventory Item,AP Opening Balance Item,,No,,,,,,,,,,,,,,,,,,
6713,7/7/2020 14:14,Assembly,APR-101,Blood Collection Tube (3 ml Fill),No,2.47,Components,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
6714,7/7/2020 14:14,Assembly,APR-102,Swab Collection Tube (1 ml Fill),No,2.72,Components,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
6715,7/7/2020 14:14,Assembly,APR-103,Fecal Collection Tube,No,6.3,Components,Fecal,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17718,7/22/2022 15:12,Non-inventory Item,AR 5.0UH-T-INACTIVE,,Yes,,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,,,
12478,8/14/2020 20:49,Non-inventory Item,AR Opening Balance Item,,No,,,,,,,,,,,,,,,,,,
13398,2/1/2021 18:45,Assembly,B-0001,Bis-Tris 2M pH 7.0 (Solution K),No,,Stock Solutions,Manufacturing,,,,,,17.2984,17.2984,Room Temperature,Room Temperature,5,,Liter,Liter,No,No
13399,2/1/2021 18:45,Assembly,B-0002,Calcium Chloride 2M,No,,Stock Solutions,Manufacturing,,,,,,1368.343,1368.343,Room Temperature,Room Temperature,1000,,Milliliter,Liter,No,No
13400,2/1/2021 18:45,Assembly,B-0003 INACTIVE,"Citric Acid 4M 
 
**INACTIVATE ONCE ON HAND IS SCRAPPED** 
",Yes,,Stock Solutions,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Milliliter,Liter,No,No
13401,2/1/2021 18:45,Assembly,B-0004,1.2 M D-Sorbitol (Solution B),No,,Stock Solutions,Manufacturing,,,,,,24.618,24.618,Room Temperature,Room Temperature,10,,Liter,Liter,No,No
13402,2/1/2021 18:45,Assembly,B-0005,Domiphen Bromide 20%,Yes,,Stock Solutions,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Liter,Liter,No,No
13403,2/1/2021 18:45,Assembly,B-0006,EDTA 0.5M pH 8.0 (Solution E),No,,Stock Solutions,Manufacturing,,,,,,547.48721,558.35598,Room Temperature,Room Temperature,60,,Liter,Liter,No,No
13404,2/1/2021 18:45,Assembly,B-0007,EGTA 0.5M pH 8.0,No,,Stock Solutions,Manufacturing,,,,,,3915,3915,Room Temperature,Room Temperature,2000,,Milliliter,Liter,No,No
13405,2/1/2021 18:45,Assembly,B-0008,Glycerin 50%,Yes,,Stock Solutions,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Liter,Liter,No,No
13406,2/1/2021 18:45,Assembly,B-0009,HMBA 1M,No,,Stock Solutions,Manufacturing,,,,,,31.74,38.94,Room Temperature,Room Temperature,10,,Liter,Liter,No,No
13408,2/1/2021 18:45,Assembly,B-0011,Lithium acetate 2M,No,,Stock Solutions,Manufacturing,,,,,,16163,16163,Room Temperature,Room Temperature,6500,,Milliliter,Liter,No,No
13409,2/1/2021 18:45,Assembly,B-0012,L-cysteine 0.5M (Solution C),No,,Stock Solutions,Manufacturing,,,,,,,,Room Temperature,Room Temperature,0,,Liter,Liter,No,No
13410,2/1/2021 18:45,Assembly,B-0013,Lithium chloride 10M,No,,Stock Solutions,Manufacturing,,,,,,510.51,510.51,Room Temperature,Room Temperature,45,,Liter,Liter,No,No
13411,2/1/2021 18:45,Assembly,B-0014,Magnesium chloride 2M,No,,Stock Solutions,Manufacturing,,,,,,19255.5975,19255.5975,Room Temperature,Room Temperature,10000,,Milliliter,Liter,No,No
13412,2/1/2021 18:45,Assembly,B-0015,Magnesium sulfate 2M,No,,Stock Solutions,Manufacturing,,,,,,27900,27900,Room Temperature,Room Temperature,10000,,Milliliter,Liter,No,No
13413,2/1/2021 18:45,Assembly,B-0016,Manganese chloride 2M,Yes,,Stock Solutions,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Liter,Liter,No,No
